,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,pipeline_category
3104,0.9,116.53617,46.0,,94,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3105,1.0,199.69061,45.0,,95,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3106,0.954,112.103645,46.0,,96,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3107,0.65,229.01517,44.0,,97,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3108,1.0,93.676506,46.0,,98,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3109,0.924,230.29214,47.0,,99,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3110,1.0,74.44126,36.0,,100,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3111,0.9875,114.89731,44.0,,101,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3112,0.92,110.31318,45.0,,102,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3113,1.0,210.09193,46.0,,103,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3114,0.9325,109.7363,44.0,,104,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3115,0.8275,102.13676,43.0,,105,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3116,0.92,225.87721,43.0,,106,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3117,0.8,189.44653,44.0,,107,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3118,0.776,242.02487,46.0,,108,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3119,0.925,114.30129,44.0,,109,session_0,64,1,PhysionetMotorImagery,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
3120,0.98541665,47.008522,240.0,0.1664505,1,session_0,128,1,Schirrmeister2017,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
3121,0.9989032,100.55616,488.0,0.33134425,2,session_0,128,1,Schirrmeister2017,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
3122,0.99903846,108.11691,520.0,50.41522,3,session_0,128,1,Schirrmeister2017,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
3123,1.0,95.98657,529.0,41.937504,4,session_0,128,1,Schirrmeister2017,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
3124,0.9997934,95.4716,440.0,0.3294383,5,session_0,128,1,Schirrmeister2017,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
3125,0.9991124,98.86055,520.0,0.3316264,6,session_0,128,1,Schirrmeister2017,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
3126,0.98631656,92.76025,520.0,0.28830826,7,session_0,128,1,Schirrmeister2017,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
3127,0.9973319,95.12257,407.0,0.15980999,8,session_0,128,1,Schirrmeister2017,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
3128,0.704216,76.94079,520.0,0.1216176,9,session_0,128,1,Schirrmeister2017,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
3129,0.99822485,99.62831,520.0,0.17404917,10,session_0,128,1,Schirrmeister2017,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
3130,0.8576923,82.35271,520.0,0.13323066,11,session_0,128,1,Schirrmeister2017,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
3131,1.0,105.25221,520.0,0.18409239,12,session_0,128,1,Schirrmeister2017,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
3132,0.99956596,107.53014,480.0,0.19113168,13,session_0,128,1,Schirrmeister2017,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
3133,0.9840237,80.944176,520.0,0.13444303,14,session_0,128,1,Schirrmeister2017,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
3134,0.9857639,159.73038,240.0,89.45862,1,session_0,128,1,Schirrmeister2017,EEGTCNet,MotorImagery,WithinSession,Deep Learning
3135,0.9994065,317.5996,488.0,135.18625,2,session_0,128,1,Schirrmeister2017,EEGTCNet,MotorImagery,WithinSession,Deep Learning
3136,0.997929,341.6145,520.0,174.64233,3,session_0,128,1,Schirrmeister2017,EEGTCNet,MotorImagery,WithinSession,Deep Learning
3137,1.0,242.6622,529.0,0.86187744,4,session_0,128,1,Schirrmeister2017,EEGTCNet,MotorImagery,WithinSession,Deep Learning
3138,1.0,298.54663,440.0,1.0192059,5,session_0,128,1,Schirrmeister2017,EEGTCNet,MotorImagery,WithinSession,Deep Learning
3139,0.99963015,305.49808,520.0,0.9987727,6,session_0,128,1,Schirrmeister2017,EEGTCNet,MotorImagery,WithinSession,Deep Learning
3140,0.993787,265.2884,520.0,0.7198891,7,session_0,128,1,Schirrmeister2017,EEGTCNet,MotorImagery,WithinSession,Deep Learning
3141,0.9940095,279.5721,407.0,0.51134866,8,session_0,128,1,Schirrmeister2017,EEGTCNet,MotorImagery,WithinSession,Deep Learning
3142,0.6985207,207.58948,520.0,0.33544213,9,session_0,128,1,Schirrmeister2017,EEGTCNet,MotorImagery,WithinSession,Deep Learning
3143,0.997929,293.66678,520.0,0.49619094,10,session_0,128,1,Schirrmeister2017,EEGTCNet,MotorImagery,WithinSession,Deep Learning
3144,0.9434911,330.4162,520.0,0.5450661,11,session_0,128,1,Schirrmeister2017,EEGTCNet,MotorImagery,WithinSession,Deep Learning
3145,1.0,342.2618,520.0,0.59841216,12,session_0,128,1,Schirrmeister2017,EEGTCNet,MotorImagery,WithinSession,Deep Learning
3146,0.9986111,287.0113,480.0,0.47977683,13,session_0,128,1,Schirrmeister2017,EEGTCNet,MotorImagery,WithinSession,Deep Learning
3147,0.9918639,248.5841,520.0,0.4515517,14,session_0,128,1,Schirrmeister2017,EEGTCNet,MotorImagery,WithinSession,Deep Learning
3148,0.9767361,47.395977,240.0,20.95631,1,session_0,128,1,Schirrmeister2017,EEGITNet,MotorImagery,WithinSession,Deep Learning
3149,0.9990681,151.83412,488.0,0.5051367,2,session_0,128,1,Schirrmeister2017,EEGITNet,MotorImagery,WithinSession,Deep Learning
3150,0.9997781,158.53506,520.0,0.5578101,3,session_0,128,1,Schirrmeister2017,EEGITNet,MotorImagery,WithinSession,Deep Learning
3151,1.0,134.12195,529.0,63.02489,4,session_0,128,1,Schirrmeister2017,EEGITNet,MotorImagery,WithinSession,Deep Learning
3152,0.9997934,129.5283,440.0,0.39943776,5,session_0,128,1,Schirrmeister2017,EEGITNet,MotorImagery,WithinSession,Deep Learning
3153,0.99718934,149.78355,520.0,0.52131945,6,session_0,128,1,Schirrmeister2017,EEGITNet,MotorImagery,WithinSession,Deep Learning
3154,0.9880917,126.80262,520.0,0.4235679,7,session_0,128,1,Schirrmeister2017,EEGITNet,MotorImagery,WithinSession,Deep Learning
3155,0.96768,123.01158,407.0,0.19295496,8,session_0,128,1,Schirrmeister2017,EEGITNet,MotorImagery,WithinSession,Deep Learning
3156,0.68091714,87.07777,520.0,0.17932351,9,session_0,128,1,Schirrmeister2017,EEGITNet,MotorImagery,WithinSession,Deep Learning
3157,0.9966716,150.38815,520.0,0.23920363,10,session_0,128,1,Schirrmeister2017,EEGITNet,MotorImagery,WithinSession,Deep Learning
3158,0.8508876,130.28311,520.0,0.1765438,11,session_0,128,1,Schirrmeister2017,EEGITNet,MotorImagery,WithinSession,Deep Learning
3159,0.99992603,136.49222,520.0,0.22506645,12,session_0,128,1,Schirrmeister2017,EEGITNet,MotorImagery,WithinSession,Deep Learning
3160,0.997309,144.79292,480.0,0.2343643,13,session_0,128,1,Schirrmeister2017,EEGITNet,MotorImagery,WithinSession,Deep Learning
3161,0.99201185,150.71552,520.0,0.25988695,14,session_0,128,1,Schirrmeister2017,EEGITNet,MotorImagery,WithinSession,Deep Learning
3162,0.9618056,288.1296,240.0,161.36415,1,session_0,128,1,Schirrmeister2017,EEGNeX,MotorImagery,WithinSession,Deep Learning
3163,0.9974663,459.9407,488.0,210.62534,2,session_0,128,1,Schirrmeister2017,EEGNeX,MotorImagery,WithinSession,Deep Learning
3164,0.99800295,650.7032,520.0,2.543635,3,session_0,128,1,Schirrmeister2017,EEGNeX,MotorImagery,WithinSession,Deep Learning
3165,0.9998576,531.9461,529.0,1.8819604,4,session_0,128,1,Schirrmeister2017,EEGNeX,MotorImagery,WithinSession,Deep Learning
3166,0.99896693,425.82492,440.0,205.73026,5,session_0,128,1,Schirrmeister2017,EEGNeX,MotorImagery,WithinSession,Deep Learning
3167,0.9913462,686.1814,520.0,2.3919659,6,session_0,128,1,Schirrmeister2017,EEGNeX,MotorImagery,WithinSession,Deep Learning
3168,0.99016273,446.98233,520.0,1.5895971,7,session_0,128,1,Schirrmeister2017,EEGNeX,MotorImagery,WithinSession,Deep Learning
3169,0.5485574,196.036,407.0,0.34637442,8,session_0,128,1,Schirrmeister2017,EEGNeX,MotorImagery,WithinSession,Deep Learning
3170,0.6157544,257.82397,520.0,0.50732976,9,session_0,128,1,Schirrmeister2017,EEGNeX,MotorImagery,WithinSession,Deep Learning
3171,0.99607986,642.7078,520.0,1.4702398,10,session_0,128,1,Schirrmeister2017,EEGNeX,MotorImagery,WithinSession,Deep Learning
3172,0.55887574,248.71844,520.0,0.3749237,11,session_0,128,1,Schirrmeister2017,EEGNeX,MotorImagery,WithinSession,Deep Learning
3173,0.9215237,625.5664,520.0,1.2356361,12,session_0,128,1,Schirrmeister2017,EEGNeX,MotorImagery,WithinSession,Deep Learning
3174,0.96979165,529.47876,480.0,1.0176214,13,session_0,128,1,Schirrmeister2017,EEGNeX,MotorImagery,WithinSession,Deep Learning
3175,0.9799556,512.8659,520.0,0.95880896,14,session_0,128,1,Schirrmeister2017,EEGNeX,MotorImagery,WithinSession,Deep Learning
3176,0.98055553,140.1663,240.0,72.44054,1,session_0,128,1,Schirrmeister2017,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
3177,0.99991494,356.11285,488.0,169.24149,2,session_0,128,1,Schirrmeister2017,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
3178,0.99933434,336.84354,520.0,165.77711,3,session_0,128,1,Schirrmeister2017,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
3179,1.0,326.95242,529.0,153.64362,4,session_0,128,1,Schirrmeister2017,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
3180,1.0,320.6856,440.0,1.1322846,5,session_0,128,1,Schirrmeister2017,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
3181,0.99852073,278.0532,520.0,0.93835515,6,session_0,128,1,Schirrmeister2017,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
3182,0.98846155,245.39642,520.0,0.5152194,7,session_0,128,1,Schirrmeister2017,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
3183,0.996169,287.37228,407.0,0.5426549,8,session_0,128,1,Schirrmeister2017,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
3184,0.8339497,343.49283,520.0,0.63510597,9,session_0,128,1,Schirrmeister2017,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
3185,0.997929,384.58508,520.0,0.7157558,10,session_0,128,1,Schirrmeister2017,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
3186,0.93927515,409.15826,520.0,0.80238986,11,session_0,128,1,Schirrmeister2017,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
3187,0.99992603,410.66827,520.0,0.81733906,12,session_0,128,1,Schirrmeister2017,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
3188,0.99956596,391.3194,480.0,0.7351199,13,session_0,128,1,Schirrmeister2017,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
3189,0.9943047,252.01062,520.0,0.45465738,14,session_0,128,1,Schirrmeister2017,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
3190,0.97725695,65.85523,240.0,30.454765,1,session_0,128,1,Schirrmeister2017,DeepConvNet,MotorImagery,WithinSession,Deep Learning
3191,0.99583334,93.468994,488.0,0.30105782,2,session_0,128,1,Schirrmeister2017,DeepConvNet,MotorImagery,WithinSession,Deep Learning
3192,0.9983728,137.6777,520.0,0.5249883,3,session_0,128,1,Schirrmeister2017,DeepConvNet,MotorImagery,WithinSession,Deep Learning
3193,1.0,118.62029,529.0,53.1844,4,session_0,128,1,Schirrmeister2017,DeepConvNet,MotorImagery,WithinSession,Deep Learning
3194,0.9909091,80.182625,440.0,0.2773868,5,session_0,128,1,Schirrmeister2017,DeepConvNet,MotorImagery,WithinSession,Deep Learning
3195,0.9980769,115.10548,520.0,0.37563664,6,session_0,128,1,Schirrmeister2017,DeepConvNet,MotorImagery,WithinSession,Deep Learning
3196,0.9906065,145.13559,520.0,0.49753326,7,session_0,128,1,Schirrmeister2017,DeepConvNet,MotorImagery,WithinSession,Deep Learning
3197,0.97165227,87.52705,407.0,0.15083796,8,session_0,128,1,Schirrmeister2017,DeepConvNet,MotorImagery,WithinSession,Deep Learning
3198,0.7352071,97.886795,520.0,0.3287025,9,session_0,128,1,Schirrmeister2017,DeepConvNet,MotorImagery,WithinSession,Deep Learning
3199,0.9906435,101.5529,520.0,0.1701077,10,session_0,128,1,Schirrmeister2017,DeepConvNet,MotorImagery,WithinSession,Deep Learning
3200,0.85946745,99.79026,520.0,0.15003757,11,session_0,128,1,Schirrmeister2017,DeepConvNet,MotorImagery,WithinSession,Deep Learning
3201,0.99992603,132.02437,520.0,0.22701113,12,session_0,128,1,Schirrmeister2017,DeepConvNet,MotorImagery,WithinSession,Deep Learning
3202,0.9547743,100.920364,480.0,0.1635506,13,session_0,128,1,Schirrmeister2017,DeepConvNet,MotorImagery,WithinSession,Deep Learning
3203,0.9634615,110.03787,520.0,0.17823954,14,session_0,128,1,Schirrmeister2017,DeepConvNet,MotorImagery,WithinSession,Deep Learning
3204,0.98888886,25.294426,240.0,0.023899635,1,session_0,128,1,Schirrmeister2017,CSP + SVM,MotorImagery,WithinSession,Raw
3205,0.99583334,6.1868505,240.0,0.0058987574,1,session_0,128,1,Schirrmeister2017,TS + LR,MotorImagery,WithinSession,Riemannian
3206,0.98715276,0.44791213,240.0,0.0002520787,1,session_0,128,1,Schirrmeister2017,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
3207,0.99722224,75.3343,240.0,0.08336717,1,session_0,128,1,Schirrmeister2017,FgMDM,MotorImagery,WithinSession,Riemannian
3208,0.98819447,132.82118,240.0,0.13551125,1,session_0,128,1,Schirrmeister2017,TS + EL,MotorImagery,WithinSession,Riemannian
3209,0.9947917,119.12114,240.0,0.12357969,1,session_0,128,1,Schirrmeister2017,TS + SVM,MotorImagery,WithinSession,Riemannian
3210,0.9875,0.32765308,240.0,0.00023849204,1,session_0,128,1,Schirrmeister2017,CSP + LDA,MotorImagery,WithinSession,Raw
3211,0.8506944,6.849369,240.0,0.0071012513,1,session_0,128,1,Schirrmeister2017,MDM,MotorImagery,WithinSession,Riemannian
3212,0.9934911,50.651875,520.0,0.04705202,10,session_0,128,1,Schirrmeister2017,CSP + SVM,MotorImagery,WithinSession,Raw
3213,0.9987426,17.053738,520.0,0.017960772,10,session_0,128,1,Schirrmeister2017,TS + LR,MotorImagery,WithinSession,Riemannian
3214,0.99445266,0.5181797,520.0,0.00038195198,10,session_0,128,1,Schirrmeister2017,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
3215,0.9983728,90.28673,520.0,0.09927959,10,session_0,128,1,Schirrmeister2017,FgMDM,MotorImagery,WithinSession,Riemannian
3216,0.9977071,430.79327,520.0,0.44291732,10,session_0,128,1,Schirrmeister2017,TS + EL,MotorImagery,WithinSession,Riemannian
3217,0.9991864,469.51163,520.0,0.48407474,10,session_0,128,1,Schirrmeister2017,TS + SVM,MotorImagery,WithinSession,Riemannian
3218,0.99445266,0.56406164,520.0,0.0004087709,10,session_0,128,1,Schirrmeister2017,CSP + LDA,MotorImagery,WithinSession,Raw
3219,0.8815089,13.614893,520.0,0.014387333,10,session_0,128,1,Schirrmeister2017,MDM,MotorImagery,WithinSession,Riemannian
3220,0.8793639,50.852688,520.0,0.047804512,11,session_0,128,1,Schirrmeister2017,CSP + SVM,MotorImagery,WithinSession,Raw
3221,0.8914201,18.311575,520.0,0.019325944,11,session_0,128,1,Schirrmeister2017,TS + LR,MotorImagery,WithinSession,Riemannian
3222,0.8506657,0.5112648,520.0,0.00037535626,11,session_0,128,1,Schirrmeister2017,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
3223,0.8789941,91.054146,520.0,0.094402395,11,session_0,128,1,Schirrmeister2017,FgMDM,MotorImagery,WithinSession,Riemannian
3224,0.89430475,461.85867,520.0,0.47421378,11,session_0,128,1,Schirrmeister2017,TS + EL,MotorImagery,WithinSession,Riemannian
3225,0.89349115,525.35455,520.0,0.5409927,11,session_0,128,1,Schirrmeister2017,TS + SVM,MotorImagery,WithinSession,Riemannian
3226,0.85236686,0.5495348,520.0,0.00040313622,11,session_0,128,1,Schirrmeister2017,CSP + LDA,MotorImagery,WithinSession,Raw
3227,0.5906065,18.67956,520.0,0.019687023,11,session_0,128,1,Schirrmeister2017,MDM,MotorImagery,WithinSession,Riemannian
3228,1.0,50.676815,520.0,0.047263727,12,session_0,128,1,Schirrmeister2017,CSP + SVM,MotorImagery,WithinSession,Raw
3229,1.0,18.983747,520.0,0.01996344,12,session_0,128,1,Schirrmeister2017,TS + LR,MotorImagery,WithinSession,Riemannian
3230,1.0,0.501967,520.0,0.00035309905,12,session_0,128,1,Schirrmeister2017,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
3231,1.0,86.69198,520.0,0.09588416,12,session_0,128,1,Schirrmeister2017,FgMDM,MotorImagery,WithinSession,Riemannian
3232,1.0,426.59253,520.0,0.43821862,12,session_0,128,1,Schirrmeister2017,TS + EL,MotorImagery,WithinSession,Riemannian
3233,1.0,494.4749,520.0,0.5089685,12,session_0,128,1,Schirrmeister2017,TS + SVM,MotorImagery,WithinSession,Riemannian
3234,1.0,0.54637533,520.0,0.0003991845,12,session_0,128,1,Schirrmeister2017,CSP + LDA,MotorImagery,WithinSession,Raw
3235,0.9226331,14.239404,520.0,0.015052471,12,session_0,128,1,Schirrmeister2017,MDM,MotorImagery,WithinSession,Riemannian
3236,0.9875868,46.668983,480.0,0.04443299,13,session_0,128,1,Schirrmeister2017,CSP + SVM,MotorImagery,WithinSession,Raw
3237,0.9940104,14.529638,480.0,0.015431123,13,session_0,128,1,Schirrmeister2017,TS + LR,MotorImagery,WithinSession,Riemannian
3238,0.9800347,0.48928374,480.0,0.0003742633,13,session_0,128,1,Schirrmeister2017,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
3239,0.996875,83.020966,480.0,0.08726548,13,session_0,128,1,Schirrmeister2017,FgMDM,MotorImagery,WithinSession,Riemannian
3240,0.99435765,375.0409,480.0,0.38866934,13,session_0,128,1,Schirrmeister2017,TS + EL,MotorImagery,WithinSession,Riemannian
3241,0.99427086,385.26816,480.0,0.40260273,13,session_0,128,1,Schirrmeister2017,TS + SVM,MotorImagery,WithinSession,Riemannian
3242,0.9799479,0.50549895,480.0,0.00037336268,13,session_0,128,1,Schirrmeister2017,CSP + LDA,MotorImagery,WithinSession,Raw
3243,0.9213542,10.909739,480.0,0.011670505,13,session_0,128,1,Schirrmeister2017,MDM,MotorImagery,WithinSession,Riemannian
3244,0.9981509,58.85842,520.0,0.09339263,14,session_0,128,1,Schirrmeister2017,FgMDM,MotorImagery,WithinSession,Riemannian
3245,0.99926037,15.219095,520.0,0.029941488,14,session_0,128,1,Schirrmeister2017,TS + SVM,MotorImagery,WithinSession,Riemannian
3246,0.6989645,3.8979206,520.0,0.0060835867,14,session_0,128,1,Schirrmeister2017,MDM,MotorImagery,WithinSession,Riemannian
3247,0.99844676,0.75406444,520.0,0.0011742876,14,session_0,128,1,Schirrmeister2017,CSP + LDA,MotorImagery,WithinSession,Raw
3248,0.9989645,4.261909,520.0,0.006449909,14,session_0,128,1,Schirrmeister2017,TS + LR,MotorImagery,WithinSession,Riemannian
3249,0.99800295,18.946913,520.0,0.037419252,14,session_0,128,1,Schirrmeister2017,CSP + SVM,MotorImagery,WithinSession,Raw
3250,0.9995562,32.35465,520.0,0.06123073,14,session_0,128,1,Schirrmeister2017,TS + EL,MotorImagery,WithinSession,Riemannian
3251,0.9977071,0.69819295,520.0,0.0010459747,14,session_0,128,1,Schirrmeister2017,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
3252,0.9966316,46.15112,488.0,0.04155855,2,session_0,128,1,Schirrmeister2017,CSP + SVM,MotorImagery,WithinSession,Raw
3253,0.99753577,16.415623,488.0,0.016115872,2,session_0,128,1,Schirrmeister2017,TS + LR,MotorImagery,WithinSession,Riemannian
3254,0.9907452,0.5515717,488.0,0.00033607136,2,session_0,128,1,Schirrmeister2017,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
3255,0.99804944,86.30165,488.0,0.08995404,2,session_0,128,1,Schirrmeister2017,FgMDM,MotorImagery,WithinSession,Riemannian
3256,0.9986412,366.50436,488.0,0.35126072,2,session_0,128,1,Schirrmeister2017,TS + EL,MotorImagery,WithinSession,Riemannian
3257,0.9982247,374.79495,488.0,0.35992768,2,session_0,128,1,Schirrmeister2017,TS + SVM,MotorImagery,WithinSession,Riemannian
3258,0.9912537,0.767611,488.0,0.00041585485,2,session_0,128,1,Schirrmeister2017,CSP + LDA,MotorImagery,WithinSession,Raw
3259,0.98330384,11.328029,488.0,0.010944789,2,session_0,128,1,Schirrmeister2017,MDM,MotorImagery,WithinSession,Riemannian
3260,0.9997781,51.639767,520.0,0.04975649,3,session_0,128,1,Schirrmeister2017,CSP + SVM,MotorImagery,WithinSession,Raw
3261,1.0,14.751474,520.0,0.015864259,3,session_0,128,1,Schirrmeister2017,TS + LR,MotorImagery,WithinSession,Riemannian
3262,0.99985206,0.69161725,520.0,0.00041308484,3,session_0,128,1,Schirrmeister2017,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
3263,1.0,84.18616,520.0,0.090004355,3,session_0,128,1,Schirrmeister2017,FgMDM,MotorImagery,WithinSession,Riemannian
3264,1.0,373.1873,520.0,0.39496726,3,session_0,128,1,Schirrmeister2017,TS + EL,MotorImagery,WithinSession,Riemannian
3265,1.0,399.9959,520.0,0.42394632,3,session_0,128,1,Schirrmeister2017,TS + SVM,MotorImagery,WithinSession,Riemannian
3266,0.99985206,0.5588809,520.0,0.00041917549,3,session_0,128,1,Schirrmeister2017,CSP + LDA,MotorImagery,WithinSession,Raw
3267,0.95088756,15.198771,520.0,0.016143946,3,session_0,128,1,Schirrmeister2017,MDM,MotorImagery,WithinSession,Riemannian
3268,0.9999288,50.971333,529.0,0.046870697,4,session_0,128,1,Schirrmeister2017,CSP + SVM,MotorImagery,WithinSession,Raw
3269,1.0,14.280685,529.0,0.014585788,4,session_0,128,1,Schirrmeister2017,TS + LR,MotorImagery,WithinSession,Riemannian
3270,0.9999288,0.55390537,529.0,0.0003995576,4,session_0,128,1,Schirrmeister2017,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
3271,0.9999288,83.04368,529.0,0.083970144,4,session_0,128,1,Schirrmeister2017,FgMDM,MotorImagery,WithinSession,Riemannian
3272,1.0,385.96442,529.0,0.3832158,4,session_0,128,1,Schirrmeister2017,TS + EL,MotorImagery,WithinSession,Riemannian
3273,1.0,402.34888,529.0,0.40339532,4,session_0,128,1,Schirrmeister2017,TS + SVM,MotorImagery,WithinSession,Riemannian
3274,0.9997864,0.5269261,529.0,0.00037354682,4,session_0,128,1,Schirrmeister2017,CSP + LDA,MotorImagery,WithinSession,Raw
3275,0.992839,13.271519,529.0,0.013281575,4,session_0,128,1,Schirrmeister2017,MDM,MotorImagery,WithinSession,Riemannian
3276,0.9982438,43.77918,440.0,0.040586393,5,session_0,128,1,Schirrmeister2017,CSP + SVM,MotorImagery,WithinSession,Raw
3277,0.9998967,15.140792,440.0,0.01563955,5,session_0,128,1,Schirrmeister2017,TS + LR,MotorImagery,WithinSession,Riemannian
3278,0.9943182,0.52146286,440.0,0.00035803698,5,session_0,128,1,Schirrmeister2017,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
3279,1.0,83.96849,440.0,0.08666403,5,session_0,128,1,Schirrmeister2017,FgMDM,MotorImagery,WithinSession,Riemannian
3280,0.9993802,239.82265,440.0,0.24489556,5,session_0,128,1,Schirrmeister2017,TS + EL,MotorImagery,WithinSession,Riemannian
3281,0.9998967,244.82341,440.0,0.25042713,5,session_0,128,1,Schirrmeister2017,TS + SVM,MotorImagery,WithinSession,Riemannian
3282,0.9944215,0.46427608,440.0,0.0003369052,5,session_0,128,1,Schirrmeister2017,CSP + LDA,MotorImagery,WithinSession,Raw
3283,0.93378097,10.5949135,440.0,0.010391733,5,session_0,128,1,Schirrmeister2017,MDM,MotorImagery,WithinSession,Riemannian
3284,0.9985947,49.359505,520.0,0.046714455,6,session_0,128,1,Schirrmeister2017,CSP + SVM,MotorImagery,WithinSession,Raw
3285,0.9995562,12.268069,520.0,0.012829019,6,session_0,128,1,Schirrmeister2017,TS + LR,MotorImagery,WithinSession,Riemannian
3286,0.9940089,0.55258536,520.0,0.0004183941,6,session_0,128,1,Schirrmeister2017,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
3287,0.9995562,78.620125,520.0,0.07366939,6,session_0,128,1,Schirrmeister2017,FgMDM,MotorImagery,WithinSession,Riemannian
3288,0.9994823,371.33325,520.0,0.38418472,6,session_0,128,1,Schirrmeister2017,TS + EL,MotorImagery,WithinSession,Riemannian
3289,0.9997041,403.2293,520.0,0.41807896,6,session_0,128,1,Schirrmeister2017,TS + SVM,MotorImagery,WithinSession,Riemannian
3290,0.99408287,0.5516058,520.0,0.00041950433,6,session_0,128,1,Schirrmeister2017,CSP + LDA,MotorImagery,WithinSession,Raw
3291,0.8517012,10.179459,520.0,0.010237417,6,session_0,128,1,Schirrmeister2017,MDM,MotorImagery,WithinSession,Riemannian
3292,0.97448224,57.15142,520.0,0.049011882,7,session_0,128,1,Schirrmeister2017,CSP + SVM,MotorImagery,WithinSession,Raw
3293,0.99238163,15.928915,520.0,0.016804375,7,session_0,128,1,Schirrmeister2017,TS + LR,MotorImagery,WithinSession,Riemannian
3294,0.9446006,0.6593245,520.0,0.00040947393,7,session_0,128,1,Schirrmeister2017,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
3295,0.9911243,87.1066,520.0,0.0962475,7,session_0,128,1,Schirrmeister2017,FgMDM,MotorImagery,WithinSession,Riemannian
3296,0.9927515,434.36798,520.0,0.44112593,7,session_0,128,1,Schirrmeister2017,TS + EL,MotorImagery,WithinSession,Riemannian
3297,0.9946006,448.95047,520.0,0.46118614,7,session_0,128,1,Schirrmeister2017,TS + SVM,MotorImagery,WithinSession,Riemannian
3298,0.9510355,0.58701235,520.0,0.00041437236,7,session_0,128,1,Schirrmeister2017,CSP + LDA,MotorImagery,WithinSession,Raw
3299,0.6907544,16.088438,520.0,0.015897408,7,session_0,128,1,Schirrmeister2017,MDM,MotorImagery,WithinSession,Riemannian
3300,0.9990482,40.435333,407.0,0.037439886,8,session_0,128,1,Schirrmeister2017,CSP + SVM,MotorImagery,WithinSession,Raw
