Unnamed: 0,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,pipelineDataset,paradigm,evaluation,pipeline_category,ITR
127,0.88,14.549116,100.0,0.10390223,10,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,76.82661807756583
128,0.98,16.988758,100.0,0.12132486,11,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,109.61161244662537
129,0.96,16.171839,100.0,0.11549059,11,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,101.65855865332433
130,1.0,15.46969,100.0,0.11047574,12,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,120.0
131,0.93,14.728141,100.0,0.10518003,12,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,91.38773844295777
132,0.88,14.568743,100.0,0.104042284,13,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,76.82661807756583
133,0.88,14.828141,100.0,0.10589476,13,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,76.82661807756583
134,0.87,15.94766,100.0,0.11388956,14,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,74.19100139269564
135,0.7,18.774778,100.0,0.13407958,14,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,38.59322103317763
136,0.99,15.330599,100.0,0.10947622,15,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,114.20143434581263
137,0.99,13.789977,100.0,0.098480366,15,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,114.20143434581263
138,0.97,14.63469,100.0,0.10451318,16,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,105.48355602880734
139,0.99,16.501066,100.0,0.11784181,16,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,114.20143434581263
140,0.92,14.847608,100.0,0.10603358,17,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,88.26142858440208
141,0.91,15.151542,100.0,0.108203165,17,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,85.25301347225958
142,0.98,16.150976,100.0,0.115341395,18,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,109.61161244662537
143,1.0,16.81176,100.0,0.12006063,18,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,120.0
144,0.9,14.979678,100.0,0.106977105,19,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,82.35048938031619
145,0.92,15.033826,100.0,0.10736314,19,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,88.26142858440208
146,0.88,22.801556,100.0,0.16283731,20,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,76.82661807756583
147,0.83,13.999674,100.0,0.09997794,20,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,64.37109576799104
148,0.94,15.724057,100.0,0.112282105,21,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,94.64743984813525
149,1.0,16.687073,100.0,0.11917019,21,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,120.0
150,0.87,14.338206,100.0,0.10239587,22,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,74.19100139269564
151,0.8,14.984318,100.0,0.10700878,22,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,57.664764298104394
152,0.43,14.7849865,100.0,0.1055863,23,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,6.645380244601267
153,0.47,14.337606,100.0,0.10239135,23,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,9.75409716300286
154,0.89,14.657421,100.0,0.104675494,24,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,79.54429000536868
155,0.89,13.87698,100.0,0.09910177,24,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,79.54429000536868
156,0.98,15.5152,100.0,0.1107985,25,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,109.61161244662537
157,0.93,14.748561,100.0,0.10532654,25,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,91.38773844295777
158,0.94,14.03467,100.0,0.100227796,26,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,94.64743984813525
159,0.98,14.760958,100.0,0.10541486,26,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,109.61161244662537
160,0.98,15.307035,100.0,0.10930634,27,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,109.61161244662537
161,0.99,15.278683,100.0,0.109094426,27,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,114.20143434581263
162,0.99,13.886915,100.0,0.09917274,28,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,114.20143434581263
163,0.96,13.787685,100.0,0.09846405,28,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,101.65855865332433
164,0.82,15.109771,100.0,0.10789574,29,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,62.0777822485147
165,0.66,14.85536,100.0,0.1060892,29,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,32.17764268690662
166,0.99,15.532464,100.0,0.11091664,30,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,114.20143434581263
167,0.98,21.20425,100.0,0.15142274,30,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,109.61161244662537
168,1.0,17.765926,100.0,0.12687533,31,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,120.0
169,1.0,17.451416,100.0,0.12462904,31,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,120.0
170,0.98,15.190974,100.0,0.108464465,32,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,109.61161244662537
171,0.86,15.9423485,100.0,0.1138481,32,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,71.63198629537094
172,0.98,14.0796795,100.0,0.10054703,33,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,109.61161244662537
173,0.95,14.029053,100.0,0.10018748,33,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,98.06129507087914
174,0.53,14.842441,100.0,0.10599672,34,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,15.459962165599016
175,0.78,14.949381,100.0,0.10675504,34,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,53.46844481276281
176,0.95,14.457708,100.0,0.10324932,35,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,98.06129507087914
177,0.86,14.631347,100.0,0.10448953,35,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,71.63198629537094
178,1.0,17.629396,100.0,0.12589778,36,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,120.0
179,1.0,18.017319,100.0,0.12866992,36,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,120.0
180,0.96,15.530581,100.0,0.110909946,37,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,101.65855865332433
181,0.98,15.621837,100.0,0.111561,37,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,109.61161244662537
182,0.99,15.487504,100.0,0.11060022,38,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,114.20143434581263
183,0.95,14.89249,100.0,0.10635439,38,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,98.06129507087914
184,0.97,14.79101,100.0,0.10562933,39,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,105.48355602880734
185,0.97,14.808668,100.0,0.105755694,39,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,105.48355602880734
186,0.68,14.637916,100.0,0.10453634,40,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,35.30583252268417
187,0.91,15.524777,100.0,0.11086324,40,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,85.25301347225958
188,0.96,15.284312,100.0,0.109151766,41,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,101.65855865332433
189,0.98,15.868272,100.0,0.11332224,41,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,109.61161244662537
190,1.0,15.226555,100.0,0.1087222,42,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,120.0
191,0.41,16.261452,100.0,0.116118304,42,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,5.302299349001642
192,0.98,16.268145,100.0,0.11617603,43,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,109.61161244662537
193,1.0,17.77182,100.0,0.12691697,43,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,120.0
194,1.0,15.908895,100.0,0.11361256,44,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,120.0
195,0.99,14.589728,100.0,0.10419204,44,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,114.20143434581263
196,0.85,15.129674,100.0,0.10804657,45,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,69.14491921052557
197,0.99,14.937788,100.0,0.10667723,45,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,114.20143434581263
198,0.96,15.496684,100.0,0.11066856,46,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,101.65855865332433
199,0.95,15.566354,100.0,0.111160345,46,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,98.06129507087914
200,0.31,13.246424,100.0,0.09459837,47,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,0.7921449674727521
201,0.94,14.210326,100.0,0.10148248,47,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,94.64743984813525
202,1.0,15.095483,100.0,0.10780345,48,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,120.0
203,0.99,15.105886,100.0,0.10787363,48,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,114.20143434581263
204,1.0,15.451709,100.0,0.110335484,49,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,120.0
205,0.96,15.209209,100.0,0.108615495,49,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,101.65855865332433
206,0.94,14.8005295,100.0,0.10569765,50,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,94.64743984813525
207,0.83,14.619893,100.0,0.10440737,50,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,64.37109576799104
208,0.77,30.589806,100.0,0.21845768,51,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,51.44683927725579
209,0.78,16.376904,100.0,0.11695514,51,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,53.46844481276281
210,0.9,13.89886,100.0,0.09925809,52,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,82.35048938031619
211,0.69,14.512353,100.0,0.10363948,52,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,36.92928998391508
212,0.96,14.843933,100.0,0.106004134,53,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,101.65855865332433
213,0.99,14.476986,100.0,0.10338687,53,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,114.20143434581263
214,0.81,17.290562,100.0,0.123480156,54,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,59.84313989874499
215,0.85,14.207091,100.0,0.10145935,54,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + LR,Lee2019-SSVEP||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,69.14491921052557
216,0.91,14.285313,100.0,0.102015756,1,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,85.25301347225958
217,0.75,14.241672,100.0,0.101706184,1,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,47.548875021634686
218,0.96,13.697907,100.0,0.097822726,2,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,101.65855865332433
219,0.84,13.366463,100.0,0.0954537,2,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,66.72578671464294
220,0.8,14.641258,100.0,0.10455992,3,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,57.664764298104394
221,0.94,14.562316,100.0,0.103994474,3,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,94.64743984813525
222,1.0,15.881251,100.0,0.113415085,4,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,120.0
223,1.0,16.577778,100.0,0.11838768,4,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,120.0
224,0.51,21.67949,100.0,0.15482154,5,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,13.419415973629416
225,0.91,15.516299,100.0,0.110808544,5,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,85.25301347225958
226,0.99,14.093497,100.0,0.10064599,6,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,114.20143434581263
227,0.98,14.450101,100.0,0.10319286,6,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,109.61161244662537
228,1.0,14.420585,100.0,0.10298398,7,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,120.0
229,1.0,14.316508,100.0,0.102240756,7,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,120.0
230,0.76,13.82073,100.0,0.09869809,8,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,49.47412322654402
231,0.85,12.411517,100.0,0.08863355,8,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,69.14491921052557
232,0.89,14.792482,100.0,0.10563821,9,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,79.54429000536868
233,0.69,13.780549,100.0,0.09841287,9,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,36.92928998391508
234,0.76,13.219577,100.0,0.09440663,10,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,49.47412322654402
235,0.86,13.6472435,100.0,0.09746088,10,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,71.63198629537094
236,0.97,15.814497,100.0,0.112938344,11,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,105.48355602880734
237,0.98,15.203709,100.0,0.10857436,11,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,109.61161244662537
238,1.0,14.419712,100.0,0.10297783,12,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,120.0
239,0.92,13.883174,100.0,0.09914397,12,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,88.26142858440208
240,0.86,15.089762,100.0,0.10776242,13,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,71.63198629537094
241,0.83,13.80897,100.0,0.09861591,13,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,64.37109576799104
242,0.86,14.962843,100.0,0.10685665,14,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,71.63198629537094
243,0.66,16.563528,100.0,0.11828784,14,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,32.17764268690662
244,0.99,14.478999,100.0,0.10340108,15,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,114.20143434581263
245,0.98,13.069619,100.0,0.0933356,15,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,109.61161244662537
246,0.98,13.700358,100.0,0.09783831,16,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,109.61161244662537
247,0.98,15.269112,100.0,0.10904151,16,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,109.61161244662537
248,0.92,13.825116,100.0,0.098729335,17,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,88.26142858440208
249,0.9,13.872165,100.0,0.099067226,17,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,82.35048938031619
250,0.98,15.108818,100.0,0.107898414,18,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,109.61161244662537
251,1.0,15.917435,100.0,0.113672465,18,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,120.0
252,0.88,13.826806,100.0,0.09874334,19,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,76.82661807756583
253,0.92,13.7889385,100.0,0.09847273,19,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,88.26142858440208
254,0.85,21.609653,100.0,0.15432484,20,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,69.14491921052557
255,0.79,13.067972,100.0,0.09332387,20,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,55.54050809503701
256,0.93,14.447392,100.0,0.10317552,21,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,91.38773844295777
257,1.0,15.544517,100.0,0.111008324,21,session_2,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,120.0
258,0.87,13.567337,100.0,0.09688836,22,session_1,62,2,Lee2019-SSVEP,SSVEP_TS + SVM,Lee2019-SSVEP||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,74.19100139269564
