,Unnamed: 0,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,pipeline_category
1608,1192,0.53333336,0.49844456,90.0,0.00030788957,61,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1609,1193,0.3888889,3.7619734,90.0,0.0008180006,61,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1610,1194,0.4888889,879.7106,90.0,1.0699419,61,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1611,1195,0.4888889,8.592917,90.0,0.004726314,61,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1612,1196,0.47777778,2.0913594,90.0,0.001431896,61,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1613,1197,0.5777778,11.882136,90.0,0.0053718104,61,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1614,1198,0.9111111,46.857048,90.0,0.021647027,62,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1615,1199,0.8666667,159.05,90.0,0.065077916,62,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1616,1200,0.87777776,1.1229415,90.0,0.000338373,62,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1617,1201,0.7222222,6.622994,90.0,0.0018968071,62,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1618,1202,0.8333333,1217.4557,90.0,2.0504038,62,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1619,1203,0.8333333,6.5036964,90.0,0.0033746276,62,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1620,1204,0.8111111,1.6561475,90.0,0.001168114,62,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1621,1205,0.82222223,6.507231,90.0,0.0044506234,62,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1622,1206,0.44444445,357.0425,90.0,0.14279363,63,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1623,1207,0.44444445,8.726986,90.0,0.006305293,63,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1624,1208,0.47777778,0.5563497,90.0,0.0005085844,63,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1625,1209,0.26666668,4.3761687,90.0,0.0028189863,63,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1626,1210,0.42222223,928.16003,90.0,2.9951582,63,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1627,1211,0.44444445,5.834208,90.0,0.0050570634,63,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1628,1212,0.5,1.8068248,90.0,0.0018206234,63,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1629,1213,0.47777778,5.893743,90.0,0.005185042,63,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1630,1214,0.45555556,135.79333,90.0,0.05861001,64,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1631,1215,0.44444445,19.358152,90.0,0.010621177,64,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1632,1216,0.47777778,9.128048,90.0,0.00231609,64,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1633,1217,0.37777779,0.52997875,90.0,0.00035395502,64,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1634,1218,0.2888889,1167.8937,90.0,1.753601,64,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1635,1219,0.31111112,6.647466,90.0,0.0039436435,64,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1636,1220,0.37777779,1.8807031,90.0,0.0013788154,64,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1637,1221,0.34444445,6.683808,90.0,0.0040575364,64,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1638,1222,0.4888889,28.24101,90.0,0.013504889,65,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1639,1223,0.5777778,300.44965,90.0,0.13047887,65,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1640,1224,0.53333336,13.957037,90.0,0.009076507,65,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1641,1225,0.47777778,1.3972286,90.0,0.0010570622,65,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1642,1226,0.42222223,1131.0216,90.0,1.8202782,65,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1643,1227,0.42222223,13.219473,90.0,0.009611966,65,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1644,1228,0.5222222,6.6585836,90.0,0.0049718264,65,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1645,1229,0.45555556,8.4113655,90.0,0.007816041,65,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1646,1230,0.62222224,15.739766,90.0,0.011563773,66,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1647,1231,0.5888889,6.007047,90.0,0.006906939,66,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1648,1232,0.6111111,1.2697842,90.0,0.00041018694,66,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1649,1233,0.2888889,0.5314183,90.0,0.00037157536,66,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1650,1234,0.54444444,1312.4061,90.0,3.4661038,66,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1651,1235,0.5555556,9.788546,90.0,0.004586272,66,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1652,1236,0.4888889,3.3124738,90.0,0.0016025659,66,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1653,1237,0.56666666,6.6061726,90.0,0.004150522,66,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1654,1238,0.34444445,4.258059,90.0,0.0044395346,67,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1655,1239,0.42222223,541.0155,90.0,0.15153573,67,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1656,1240,0.41111112,0.96053374,90.0,0.000453661,67,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1657,1241,0.2777778,0.54936135,90.0,0.00034143578,67,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1658,1242,0.46666667,812.3877,90.0,1.9564223,67,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1659,1243,0.3,6.3970647,90.0,0.0040267617,67,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1660,1244,0.47777778,9.454906,90.0,0.0037505305,67,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1661,1245,0.3,7.613082,90.0,0.0039769337,67,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1662,1246,0.62222224,102.86292,90.0,0.01866507,68,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1663,1247,0.54444444,5.101213,90.0,0.0042711375,68,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1664,1248,0.6111111,2.5149236,90.0,0.00076557876,68,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1665,1249,0.46666667,1.8796791,90.0,0.0005779264,68,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1666,1250,0.44444445,1363.9897,90.0,3.2412426,68,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1667,1251,0.5222222,9.071076,90.0,0.004559347,68,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1668,1252,0.5555556,1.673636,90.0,0.0013232656,68,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1669,1253,0.5555556,7.2476892,90.0,0.004272601,68,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1670,1254,0.44444445,18.402369,90.0,0.010888316,69,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1671,1255,0.56666666,30.062687,90.0,0.01705057,69,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1672,1256,0.53333336,0.52974117,90.0,0.00027128434,69,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1673,1257,0.34444445,2.5210304,90.0,0.0005507082,69,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1674,1258,0.51111114,1114.637,90.0,2.5503073,69,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1675,1259,0.51111114,7.730124,90.0,0.004947721,69,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1676,1260,0.46666667,3.010856,90.0,0.0020735476,69,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1677,1261,0.5,10.276855,90.0,0.005212089,69,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1678,1262,0.8666667,10.57865,90.0,0.006041745,7,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1679,1263,0.84444445,6.432235,90.0,0.0059941337,7,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1680,1264,0.87777776,0.30677724,90.0,0.0003048134,7,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1681,1265,0.64444447,0.46337524,90.0,0.00041429224,7,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1682,1266,0.82222223,1014.4795,90.0,1.3714125,7,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1683,1267,0.9222222,8.803663,90.0,0.004591164,7,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1684,1268,0.85555553,4.17728,90.0,0.0015746126,7,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1685,1269,0.9111111,14.40886,90.0,0.0067926873,7,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1686,1270,0.8,5.6626453,90.0,0.0042540375,70,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1687,1271,0.8333333,5.1515694,90.0,0.004033626,70,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1688,1272,0.8,1.0874892,90.0,0.0007830591,70,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1689,1273,0.5888889,0.5849986,90.0,0.00053663057,70,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1690,1274,0.75555557,1486.5375,90.0,1.9463209,70,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1691,1275,0.7222222,8.353563,90.0,0.0065015038,70,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1692,1276,0.7888889,4.5575743,90.0,0.003486059,70,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1693,1277,0.7222222,9.221037,90.0,0.0078271,70,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1694,1278,0.7,4.507717,90.0,0.0035103513,71,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1695,1279,0.6888889,9.705092,90.0,0.004950267,71,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1696,1280,0.7,1.2202706,90.0,0.00065542886,71,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1697,1281,0.34444445,0.61008525,90.0,0.0004277378,71,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1698,1282,0.64444447,1695.6519,90.0,2.8624794,71,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1699,1283,0.65555555,6.7331634,90.0,0.004053094,71,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1700,1284,0.6888889,1.9917674,90.0,0.0015093916,71,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1701,1285,0.67777777,6.665765,90.0,0.004369,71,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1702,1286,0.8333333,4.342715,90.0,0.0035258818,72,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1703,1287,0.8666667,6.903888,90.0,0.0059494763,72,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1704,1288,0.85555553,1.5470011,90.0,0.00047448304,72,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1705,1289,0.7,5.5479083,90.0,0.0011167489,72,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1706,1290,0.7222222,1348.6788,90.0,2.7617648,72,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1707,1291,0.7,9.299517,90.0,0.0043889107,72,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1708,1292,0.85555553,1.507448,90.0,0.001214439,72,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1709,1293,0.62222224,7.295704,90.0,0.004021825,72,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1710,1294,0.54444444,92.85567,90.0,0.055734154,73,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1711,1295,0.5888889,20.852453,90.0,0.0148343565,73,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1712,1296,0.5555556,1.1440762,90.0,0.0004093653,73,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1713,1297,0.37777779,1.3834307,90.0,0.00059955614,73,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1714,1298,0.62222224,962.20404,90.0,2.6932704,73,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1715,1299,0.5222222,6.0641055,90.0,0.004012922,73,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1716,1300,0.5777778,5.160119,90.0,0.0024309997,73,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1717,1301,0.53333336,6.5763373,90.0,0.003981915,73,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1718,1302,0.4,26.329128,90.0,0.008538247,74,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1719,1303,0.44444445,191.82175,90.0,0.03958654,74,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1720,1304,0.41111112,0.551848,90.0,0.00034425885,74,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1721,1305,0.33333334,5.742707,90.0,0.002147736,74,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1722,1306,0.2888889,1093.0583,90.0,1.74056,74,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1723,1307,0.31111112,7.5409503,90.0,0.003928322,74,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1724,1308,0.31111112,2.480748,90.0,0.0014491073,74,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1725,1309,0.2777778,5.8228474,90.0,0.0035152028,74,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1726,1310,0.56666666,164.63876,90.0,0.068609506,75,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1727,1311,0.62222224,23.941568,90.0,0.011392261,75,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1728,1312,0.6,0.69746906,90.0,0.00053541956,75,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1729,1313,0.44444445,1.934084,90.0,0.001354968,75,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1730,1314,0.44444445,1204.4897,90.0,3.425503,75,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1731,1315,0.41111112,7.8770556,90.0,0.006489618,75,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1732,1316,0.5222222,1.7014227,90.0,0.00177762,75,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1733,1317,0.4,8.04214,90.0,0.0061016898,75,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1734,1318,0.47777778,108.01934,90.0,0.047999218,76,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1735,1319,0.5888889,10.674047,90.0,0.006470106,76,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1736,1320,0.45555556,0.5211822,90.0,0.00048503396,76,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1737,1321,0.31111112,1.1493925,90.0,0.00090527046,76,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1738,1322,0.31111112,878.88367,90.0,2.5855606,76,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1739,1323,0.33333334,5.503195,90.0,0.005067449,76,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1740,1324,0.31111112,1.4651029,90.0,0.0016555969,76,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1741,1325,0.36666667,7.672616,90.0,0.006408023,76,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1742,1326,0.4,13.627356,90.0,0.0041248137,77,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1743,1327,0.47777778,41.662052,90.0,0.0088868365,77,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1744,1328,0.41111112,0.5263324,90.0,0.00033137915,77,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1745,1329,0.23333333,1.559305,90.0,0.0006811247,77,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1746,1330,0.36666667,1553.6556,90.0,5.824788,77,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1747,1331,0.36666667,6.6185865,90.0,0.0041948627,77,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1748,1332,0.35555556,2.6368732,90.0,0.0017241419,77,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1749,1333,0.41111112,6.7990246,90.0,0.0043484448,77,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1750,1334,0.3,38.55171,90.0,0.017086029,78,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1751,1335,0.42222223,4.6743255,90.0,0.003904578,78,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1752,1336,0.35555556,1.0538895,90.0,0.0007601401,78,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1753,1337,0.31111112,0.5853673,90.0,0.00033717652,78,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1754,1338,0.31111112,1327.1357,90.0,2.9850087,78,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1755,1339,0.3,8.065072,90.0,0.0045975144,78,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1756,1340,0.34444445,1.7084609,90.0,0.0012403412,78,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1757,1341,0.34444445,7.969919,90.0,0.0046192366,78,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
1758,1342,0.53333336,319.15604,90.0,0.18031049,79,session_0,64,1,PhysionetMotorImagery,TS + SVM,MotorImagery,WithinSession,Riemannian
1759,1343,0.53333336,6.1567144,90.0,0.0060514132,79,session_0,64,1,PhysionetMotorImagery,TS + EL,MotorImagery,WithinSession,Riemannian
1760,1344,0.5222222,0.56020606,90.0,0.00033988513,79,session_0,64,1,PhysionetMotorImagery,TS + LR,MotorImagery,WithinSession,Riemannian
1761,1345,0.33333334,0.7246741,90.0,0.00053080183,79,session_0,64,1,PhysionetMotorImagery,MDM,MotorImagery,WithinSession,Riemannian
1762,1346,0.43333334,1051.8193,90.0,2.4899492,79,session_0,64,1,PhysionetMotorImagery,CSP + SVM,MotorImagery,WithinSession,Raw
1763,1347,0.3888889,7.774433,90.0,0.0042462796,79,session_0,64,1,PhysionetMotorImagery,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
1764,1348,0.5222222,1.6659431,90.0,0.0013677038,79,session_0,64,1,PhysionetMotorImagery,FgMDM,MotorImagery,WithinSession,Riemannian
1765,1349,0.43333334,7.47577,90.0,0.0045622466,79,session_0,64,1,PhysionetMotorImagery,CSP + LDA,MotorImagery,WithinSession,Raw
