,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,pipeline_category
619,0.62,11.013854,100.0,0.009806469,45,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
620,0.66,12.712982,100.0,0.011405576,46,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
621,0.73,11.286601,100.0,0.010228447,46,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
622,0.17,12.1215925,100.0,0.011964741,47,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
623,0.81,11.148399,100.0,0.010074901,47,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
624,0.77,12.616639,100.0,0.011582989,48,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
625,0.83,11.153327,100.0,0.0100707775,48,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
626,0.79,12.613589,100.0,0.012054654,49,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
627,0.87,11.151791,100.0,0.010786834,49,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
628,0.59,12.072274,100.0,0.011789995,5,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
629,0.65,11.007311,100.0,0.010749856,5,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
630,0.65,12.618794,100.0,0.0120632155,50,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
631,0.65,11.150574,100.0,0.010832733,50,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
632,0.59,12.095609,100.0,0.011885036,51,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
633,0.58,11.152813,100.0,0.010991419,51,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
634,0.66,13.211054,100.0,0.012863813,52,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
635,0.78,11.458095,100.0,0.011290948,52,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
636,0.77,12.773628,100.0,0.0111857,53,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
637,0.5,11.478086,100.0,0.0101169115,53,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
638,0.72,12.61149,100.0,0.011037224,54,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
639,0.58,11.152076,100.0,0.00976048,54,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
640,0.77,12.057987,100.0,0.009536866,6,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
641,0.55,11.020294,100.0,0.00872948,6,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
642,0.78,12.057357,100.0,0.010282604,7,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
643,0.7,11.016649,100.0,0.008737951,7,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
644,0.63,12.290109,100.0,0.012452967,8,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
645,0.59,11.402208,100.0,0.010954496,8,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
646,0.7,12.290868,100.0,0.0124277035,9,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
647,0.73,10.94747,100.0,0.010654705,9,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
648,0.23076923,34.88561,69.0,0.5563173,1,session_0,256,1,MAMEM1,TRCA,SSVEP,WithinSession,Raw
649,0.26956522,63.531788,115.0,1.0252507,2,session_0,256,1,MAMEM1,TRCA,SSVEP,WithinSession,Raw
650,0.17362638,34.652225,69.0,0.55524653,3,session_0,256,1,MAMEM1,TRCA,SSVEP,WithinSession,Raw
651,0.19590643,47.67706,92.0,0.7666912,4,session_0,256,1,MAMEM1,TRCA,SSVEP,WithinSession,Raw
652,0.2521739,63.031017,115.0,1.0178173,5,session_0,256,1,MAMEM1,TRCA,SSVEP,WithinSession,Raw
653,0.39064327,48.083492,92.0,0.7724001,6,session_0,256,1,MAMEM1,TRCA,SSVEP,WithinSession,Raw
654,0.3043478,63.20032,115.0,1.0202659,7,session_0,256,1,MAMEM1,TRCA,SSVEP,WithinSession,Raw
655,0.14615385,34.63961,69.0,0.55488294,8,session_0,256,1,MAMEM1,TRCA,SSVEP,WithinSession,Raw
656,0.2521739,63.803913,115.0,1.0289447,9,session_0,256,1,MAMEM1,TRCA,SSVEP,WithinSession,Raw
657,0.20869565,63.338913,115.0,1.0225666,10,session_0,256,1,MAMEM1,TRCA,SSVEP,WithinSession,Raw
658,0.14285715,8.828327,69.0,0.15539539,1,session_0,256,1,MAMEM1,CCA,SSVEP,WithinSession,Raw
659,0.22608696,13.825267,115.0,0.24385332,2,session_0,256,1,MAMEM1,CCA,SSVEP,WithinSession,Raw
660,0.14395605,8.595079,69.0,0.15174556,3,session_0,256,1,MAMEM1,CCA,SSVEP,WithinSession,Raw
661,0.2263158,11.398162,92.0,0.20106477,4,session_0,256,1,MAMEM1,CCA,SSVEP,WithinSession,Raw
662,0.29565218,13.906936,115.0,0.24555796,5,session_0,256,1,MAMEM1,CCA,SSVEP,WithinSession,Raw
663,0.13099416,11.991754,92.0,0.21149,6,session_0,256,1,MAMEM1,CCA,SSVEP,WithinSession,Raw
664,0.19130434,14.294384,115.0,0.25252175,7,session_0,256,1,MAMEM1,CCA,SSVEP,WithinSession,Raw
665,0.15934066,8.963783,69.0,0.15823644,8,session_0,256,1,MAMEM1,CCA,SSVEP,WithinSession,Raw
666,0.2347826,14.404412,115.0,0.25409433,9,session_0,256,1,MAMEM1,CCA,SSVEP,WithinSession,Raw
667,0.16521738,14.093246,115.0,0.24872945,10,session_0,256,1,MAMEM1,CCA,SSVEP,WithinSession,Raw
668,0.24725275,118.8599,69.0,2.1696415,1,session_0,256,1,MAMEM1,MsetCCA,SSVEP,WithinSession,Raw
669,0.17391305,426.53662,115.0,8.069003,2,session_0,256,1,MAMEM1,MsetCCA,SSVEP,WithinSession,Raw
670,0.21538462,110.50211,69.0,2.0350492,3,session_0,256,1,MAMEM1,MsetCCA,SSVEP,WithinSession,Raw
671,0.18479532,243.63277,92.0,4.5366406,4,session_0,256,1,MAMEM1,MsetCCA,SSVEP,WithinSession,Raw
672,0.1826087,425.5436,115.0,8.056222,5,session_0,256,1,MAMEM1,MsetCCA,SSVEP,WithinSession,Raw
673,0.22923976,242.50308,92.0,4.5180016,6,session_0,256,1,MAMEM1,MsetCCA,SSVEP,WithinSession,Raw
674,0.17391305,422.79886,115.0,8.0074215,7,session_0,256,1,MAMEM1,MsetCCA,SSVEP,WithinSession,Raw
675,0.21648352,120.25934,69.0,2.1949177,8,session_0,256,1,MAMEM1,MsetCCA,SSVEP,WithinSession,Raw
676,0.2173913,430.8332,115.0,8.129421,9,session_0,256,1,MAMEM1,MsetCCA,SSVEP,WithinSession,Raw
677,0.20869565,427.34814,115.0,8.068467,10,session_0,256,1,MAMEM1,MsetCCA,SSVEP,WithinSession,Raw
678,0.41868132,536.09955,69.0,9.972478,1,session_0,256,1,MAMEM1,SSVEP_MDM,SSVEP,WithinSession,Riemannian
679,0.12173913,1225.8207,115.0,22.713537,2,session_0,256,1,MAMEM1,SSVEP_MDM,SSVEP,WithinSession,Riemannian
680,0.12967034,494.90164,69.0,9.208346,3,session_0,256,1,MAMEM1,SSVEP_MDM,SSVEP,WithinSession,Riemannian
681,0.2614035,1125.0348,92.0,20.860435,4,session_0,256,1,MAMEM1,SSVEP_MDM,SSVEP,WithinSession,Riemannian
682,0.15652174,1398.2112,115.0,25.8538,5,session_0,256,1,MAMEM1,SSVEP_MDM,SSVEP,WithinSession,Riemannian
683,0.29415205,587.84344,92.0,12.345848,6,session_0,256,1,MAMEM1,SSVEP_MDM,SSVEP,WithinSession,Riemannian
684,0.26086956,791.43604,115.0,16.588472,7,session_0,256,1,MAMEM1,SSVEP_MDM,SSVEP,WithinSession,Riemannian
685,0.21868132,550.73267,69.0,11.607983,8,session_0,256,1,MAMEM1,SSVEP_MDM,SSVEP,WithinSession,Riemannian
686,0.46086955,773.2882,115.0,16.177343,9,session_0,256,1,MAMEM1,SSVEP_MDM,SSVEP,WithinSession,Riemannian
687,0.40869564,766.05316,115.0,15.993105,10,session_0,256,1,MAMEM1,SSVEP_MDM,SSVEP,WithinSession,Riemannian
688,0.78351647,481.09158,69.0,8.68637,1,session_0,256,1,MAMEM1,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
689,0.4347826,1003.9624,115.0,18.11547,2,session_0,256,1,MAMEM1,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
690,0.2043956,446.13007,69.0,7.9928966,3,session_0,256,1,MAMEM1,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
691,0.7497076,823.7313,92.0,14.83634,4,session_0,256,1,MAMEM1,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
692,0.26956522,1098.5112,115.0,22.549883,5,session_0,256,1,MAMEM1,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
693,0.51111114,532.5406,92.0,10.84792,6,session_0,256,1,MAMEM1,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
694,0.39130434,706.1026,115.0,14.294733,7,session_0,256,1,MAMEM1,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
695,0.30439562,491.20435,69.0,10.015044,8,session_0,256,1,MAMEM1,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
696,0.90434784,716.62683,115.0,14.588624,9,session_0,256,1,MAMEM1,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
697,0.8173913,687.92584,115.0,14.044655,10,session_0,256,1,MAMEM1,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
698,0.7692308,450.9551,69.0,8.243983,1,session_0,256,1,MAMEM1,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
699,0.38260868,933.4205,115.0,17.063126,2,session_0,256,1,MAMEM1,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
700,0.17472528,404.68195,69.0,7.394688,3,session_0,256,1,MAMEM1,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
701,0.6953216,758.33276,92.0,13.856663,4,session_0,256,1,MAMEM1,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
702,0.2521739,1072.6593,115.0,22.116291,5,session_0,256,1,MAMEM1,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
703,0.47953215,502.48373,92.0,10.381458,6,session_0,256,1,MAMEM1,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
704,0.37391305,647.1668,115.0,13.345403,7,session_0,256,1,MAMEM1,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
705,0.30439562,462.83328,69.0,9.572948,8,session_0,256,1,MAMEM1,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
706,0.8521739,678.2342,115.0,13.966303,9,session_0,256,1,MAMEM1,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
707,0.773913,665.694,115.0,13.688838,10,session_0,256,1,MAMEM1,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
708,0.296,67.47162,125.0,1.1815141,1,session_0,256,1,MAMEM2,TRCA,SSVEP,WithinSession,Raw
709,0.264,67.27926,125.0,1.1807595,2,session_0,256,1,MAMEM2,TRCA,SSVEP,WithinSession,Raw
710,0.24,67.64887,125.0,1.1882813,3,session_0,256,1,MAMEM2,TRCA,SSVEP,WithinSession,Raw
711,0.264,67.137856,125.0,1.1776596,4,session_0,256,1,MAMEM2,TRCA,SSVEP,WithinSession,Raw
712,0.256,67.299034,125.0,1.1819118,5,session_0,256,1,MAMEM2,TRCA,SSVEP,WithinSession,Raw
713,0.232,67.278854,125.0,1.1821455,6,session_0,256,1,MAMEM2,TRCA,SSVEP,WithinSession,Raw
714,0.216,67.97678,125.0,1.1918862,7,session_0,256,1,MAMEM2,TRCA,SSVEP,WithinSession,Raw
715,0.256,67.223076,125.0,1.1799347,8,session_0,256,1,MAMEM2,TRCA,SSVEP,WithinSession,Raw
716,0.2,67.63265,125.0,1.1882173,9,session_0,256,1,MAMEM2,TRCA,SSVEP,WithinSession,Raw
717,0.2,68.11573,125.0,1.1960078,10,session_0,256,1,MAMEM2,TRCA,SSVEP,WithinSession,Raw
718,0.184,15.437032,125.0,0.30906028,1,session_0,256,1,MAMEM2,CCA,SSVEP,WithinSession,Raw
719,0.256,15.46014,125.0,0.31003624,2,session_0,256,1,MAMEM2,CCA,SSVEP,WithinSession,Raw
720,0.216,14.616365,125.0,0.29289627,3,session_0,256,1,MAMEM2,CCA,SSVEP,WithinSession,Raw
721,0.28,15.140816,125.0,0.30323735,4,session_0,256,1,MAMEM2,CCA,SSVEP,WithinSession,Raw
722,0.184,16.23481,125.0,0.32542792,5,session_0,256,1,MAMEM2,CCA,SSVEP,WithinSession,Raw
723,0.216,14.654395,125.0,0.29378402,6,session_0,256,1,MAMEM2,CCA,SSVEP,WithinSession,Raw
724,0.24,15.276745,125.0,0.30486608,7,session_0,256,1,MAMEM2,CCA,SSVEP,WithinSession,Raw
725,0.256,15.601476,125.0,0.31145483,8,session_0,256,1,MAMEM2,CCA,SSVEP,WithinSession,Raw
726,0.32,14.711478,125.0,0.29471436,9,session_0,256,1,MAMEM2,CCA,SSVEP,WithinSession,Raw
727,0.208,15.313232,125.0,0.30650046,10,session_0,256,1,MAMEM2,CCA,SSVEP,WithinSession,Raw
728,0.232,533.9177,125.0,11.372568,1,session_0,256,1,MAMEM2,MsetCCA,SSVEP,WithinSession,Raw
729,0.216,517.20264,125.0,11.052263,2,session_0,256,1,MAMEM2,MsetCCA,SSVEP,WithinSession,Raw
730,0.208,530.13434,125.0,11.283241,3,session_0,256,1,MAMEM2,MsetCCA,SSVEP,WithinSession,Raw
731,0.192,528.67535,125.0,11.240935,4,session_0,256,1,MAMEM2,MsetCCA,SSVEP,WithinSession,Raw
732,0.248,527.54156,125.0,11.244159,5,session_0,256,1,MAMEM2,MsetCCA,SSVEP,WithinSession,Raw
733,0.208,514.39154,125.0,10.984428,6,session_0,256,1,MAMEM2,MsetCCA,SSVEP,WithinSession,Raw
734,0.232,520.3709,125.0,11.116926,7,session_0,256,1,MAMEM2,MsetCCA,SSVEP,WithinSession,Raw
735,0.232,513.24756,125.0,10.977352,8,session_0,256,1,MAMEM2,MsetCCA,SSVEP,WithinSession,Raw
736,0.24,522.4817,125.0,11.165028,9,session_0,256,1,MAMEM2,MsetCCA,SSVEP,WithinSession,Raw
737,0.2,526.8839,125.0,11.23985,10,session_0,256,1,MAMEM2,MsetCCA,SSVEP,WithinSession,Raw
738,0.392,713.2101,125.0,14.90832,1,session_0,256,1,MAMEM2,SSVEP_MDM,SSVEP,WithinSession,Riemannian
739,0.184,1331.195,125.0,27.888239,2,session_0,256,1,MAMEM2,SSVEP_MDM,SSVEP,WithinSession,Riemannian
740,0.208,946.2156,125.0,19.758978,3,session_0,256,1,MAMEM2,SSVEP_MDM,SSVEP,WithinSession,Riemannian
741,0.192,889.7125,125.0,18.568111,4,session_0,256,1,MAMEM2,SSVEP_MDM,SSVEP,WithinSession,Riemannian
742,0.224,957.7326,125.0,19.987677,5,session_0,256,1,MAMEM2,SSVEP_MDM,SSVEP,WithinSession,Riemannian
743,0.168,1137.5481,125.0,23.763042,6,session_0,256,1,MAMEM2,SSVEP_MDM,SSVEP,WithinSession,Riemannian
744,0.232,1075.4481,125.0,22.443323,7,session_0,256,1,MAMEM2,SSVEP_MDM,SSVEP,WithinSession,Riemannian
745,0.216,808.9136,125.0,16.91402,8,session_0,256,1,MAMEM2,SSVEP_MDM,SSVEP,WithinSession,Riemannian
746,0.2,967.5655,125.0,20.24792,9,session_0,256,1,MAMEM2,SSVEP_MDM,SSVEP,WithinSession,Riemannian
747,0.296,1453.4679,125.0,30.366346,10,session_0,256,1,MAMEM2,SSVEP_MDM,SSVEP,WithinSession,Riemannian
748,0.544,631.7094,125.0,12.900776,1,session_0,256,1,MAMEM2,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
749,0.376,1293.7356,125.0,26.396965,2,session_0,256,1,MAMEM2,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
750,0.224,753.9848,125.0,15.271397,3,session_0,256,1,MAMEM2,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
751,0.288,772.91235,125.0,15.720676,4,session_0,256,1,MAMEM2,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
752,0.256,781.46173,125.0,15.886208,5,session_0,256,1,MAMEM2,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
753,0.536,908.635,125.0,18.422441,6,session_0,256,1,MAMEM2,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
754,0.416,802.50635,125.0,16.30139,7,session_0,256,1,MAMEM2,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
755,0.28,696.03143,125.0,14.210047,8,session_0,256,1,MAMEM2,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
756,0.464,728.76685,125.0,14.736254,9,session_0,256,1,MAMEM2,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
757,0.552,1031.5564,125.0,21.086771,10,session_0,256,1,MAMEM2,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
758,0.488,603.9564,125.0,12.453791,1,session_0,256,1,MAMEM2,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
759,0.304,1231.3972,125.0,25.451338,2,session_0,256,1,MAMEM2,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
760,0.192,697.6205,125.0,14.342204,3,session_0,256,1,MAMEM2,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
761,0.256,731.44934,125.0,15.053158,4,session_0,256,1,MAMEM2,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
762,0.208,737.95966,125.0,15.189945,5,session_0,256,1,MAMEM2,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
763,0.512,852.87354,125.0,17.53168,6,session_0,256,1,MAMEM2,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
764,0.4,750.76526,125.0,15.458799,7,session_0,256,1,MAMEM2,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
765,0.24,666.2855,125.0,13.745315,8,session_0,256,1,MAMEM2,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
766,0.384,664.67236,125.0,13.701915,9,session_0,256,1,MAMEM2,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
767,0.496,981.8735,125.0,20.262882,10,session_0,256,1,MAMEM2,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
768,0.32,0.8893065,100.0,0.01620242,1,session_0,14,1,MAMEM3,MsetCCA,SSVEP,WithinSession,Raw
769,0.29,0.94540524,100.0,0.017239239,2,session_0,14,1,MAMEM3,MsetCCA,SSVEP,WithinSession,Raw
770,0.24,0.8956168,100.0,0.016401742,3,session_0,14,1,MAMEM3,MsetCCA,SSVEP,WithinSession,Raw
771,0.26,0.92468256,100.0,0.016941799,4,session_0,14,1,MAMEM3,MsetCCA,SSVEP,WithinSession,Raw
772,0.27,0.8664385,100.0,0.015904393,5,session_0,14,1,MAMEM3,MsetCCA,SSVEP,WithinSession,Raw
773,0.31,1.0687873,100.0,0.019532196,6,session_0,14,1,MAMEM3,MsetCCA,SSVEP,WithinSession,Raw
774,0.22,0.95639414,100.0,0.017572638,7,session_0,14,1,MAMEM3,MsetCCA,SSVEP,WithinSession,Raw
775,0.26,0.8944644,100.0,0.016473683,8,session_0,14,1,MAMEM3,MsetCCA,SSVEP,WithinSession,Raw
776,0.3,0.7610158,100.0,0.014074663,9,session_0,14,1,MAMEM3,MsetCCA,SSVEP,WithinSession,Raw
777,0.29,0.8992932,100.0,0.016547868,10,session_0,14,1,MAMEM3,MsetCCA,SSVEP,WithinSession,Raw
778,0.19,2.8929682,100.0,0.045749065,1,session_0,14,1,MAMEM3,TRCA,SSVEP,WithinSession,Raw
779,0.26,2.8761744,100.0,0.045677114,2,session_0,14,1,MAMEM3,TRCA,SSVEP,WithinSession,Raw
780,0.19,2.8741214,100.0,0.04560413,3,session_0,14,1,MAMEM3,TRCA,SSVEP,WithinSession,Raw
781,0.25,2.871346,100.0,0.045785137,4,session_0,14,1,MAMEM3,TRCA,SSVEP,WithinSession,Raw
782,0.23,2.8730967,100.0,0.045802213,5,session_0,14,1,MAMEM3,TRCA,SSVEP,WithinSession,Raw
783,0.27,2.8551161,100.0,0.045439653,6,session_0,14,1,MAMEM3,TRCA,SSVEP,WithinSession,Raw
784,0.22,2.8940468,100.0,0.046111383,7,session_0,14,1,MAMEM3,TRCA,SSVEP,WithinSession,Raw
785,0.22,2.8814769,100.0,0.046028715,8,session_0,14,1,MAMEM3,TRCA,SSVEP,WithinSession,Raw
786,0.31,2.8655477,100.0,0.045591105,9,session_0,14,1,MAMEM3,TRCA,SSVEP,WithinSession,Raw
787,0.23,2.8916829,100.0,0.046081968,10,session_0,14,1,MAMEM3,TRCA,SSVEP,WithinSession,Raw
788,0.03,0.3081611,100.0,0.0036261657,1,session_0,14,1,MAMEM3,CCA,SSVEP,WithinSession,Raw
789,0.04,0.31137744,100.0,0.0036515116,2,session_0,14,1,MAMEM3,CCA,SSVEP,WithinSession,Raw
790,0.22,0.3006192,100.0,0.003541711,3,session_0,14,1,MAMEM3,CCA,SSVEP,WithinSession,Raw
791,0.15,0.31338248,100.0,0.0036855545,4,session_0,14,1,MAMEM3,CCA,SSVEP,WithinSession,Raw
792,0.17,0.3251585,100.0,0.003837847,5,session_0,14,1,MAMEM3,CCA,SSVEP,WithinSession,Raw
793,0.23,0.3061313,100.0,0.0036099502,6,session_0,14,1,MAMEM3,CCA,SSVEP,WithinSession,Raw
794,0.16,0.30622196,100.0,0.0036126487,7,session_0,14,1,MAMEM3,CCA,SSVEP,WithinSession,Raw
795,0.23,0.3046617,100.0,0.0035916497,8,session_0,14,1,MAMEM3,CCA,SSVEP,WithinSession,Raw
796,0.05,0.3063971,100.0,0.0036016067,9,session_0,14,1,MAMEM3,CCA,SSVEP,WithinSession,Raw
797,0.1,0.297409,100.0,0.0034994197,10,session_0,14,1,MAMEM3,CCA,SSVEP,WithinSession,Raw
798,0.51,1.3122456,100.0,0.024185464,1,session_0,14,1,MAMEM3,SSVEP_MDM,SSVEP,WithinSession,Riemannian
799,0.43,1.4612527,100.0,0.026989544,2,session_0,14,1,MAMEM3,SSVEP_MDM,SSVEP,WithinSession,Riemannian
800,0.21,1.7972476,100.0,0.03326828,3,session_0,14,1,MAMEM3,SSVEP_MDM,SSVEP,WithinSession,Riemannian
801,0.42,1.3473521,100.0,0.024924293,4,session_0,14,1,MAMEM3,SSVEP_MDM,SSVEP,WithinSession,Riemannian
802,0.21,2.161587,100.0,0.040046718,5,session_0,14,1,MAMEM3,SSVEP_MDM,SSVEP,WithinSession,Riemannian
803,0.43,1.3213242,100.0,0.024459979,6,session_0,14,1,MAMEM3,SSVEP_MDM,SSVEP,WithinSession,Riemannian
804,0.24,1.3592162,100.0,0.02515681,7,session_0,14,1,MAMEM3,SSVEP_MDM,SSVEP,WithinSession,Riemannian
805,0.28,1.4227397,100.0,0.026352352,8,session_0,14,1,MAMEM3,SSVEP_MDM,SSVEP,WithinSession,Riemannian
806,0.35,1.8106227,100.0,0.033526834,9,session_0,14,1,MAMEM3,SSVEP_MDM,SSVEP,WithinSession,Riemannian
807,0.36,1.6362083,100.0,0.030311856,10,session_0,14,1,MAMEM3,SSVEP_MDM,SSVEP,WithinSession,Riemannian
808,0.59,1.256745,100.0,0.02310233,1,session_0,14,1,MAMEM3,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
809,0.6,1.3472328,100.0,0.02467854,2,session_0,14,1,MAMEM3,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
810,0.12,1.7742953,100.0,0.032828685,3,session_0,14,1,MAMEM3,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
811,0.39,1.2027061,100.0,0.022197898,4,session_0,14,1,MAMEM3,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
812,0.36,1.9558322,100.0,0.0362659,5,session_0,14,1,MAMEM3,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
813,0.49,1.2204847,100.0,0.022191292,6,session_0,14,1,MAMEM3,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
814,0.32,1.3149655,100.0,0.024281658,7,session_0,14,1,MAMEM3,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
815,0.3,1.263513,100.0,0.023300063,8,session_0,14,1,MAMEM3,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
816,0.51,1.7090869,100.0,0.03167034,9,session_0,14,1,MAMEM3,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
817,0.53,1.6051222,100.0,0.029458964,10,session_0,14,1,MAMEM3,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
818,0.62,1.2402822,100.0,0.022824906,1,session_0,14,1,MAMEM3,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
819,0.6,1.228117,100.0,0.022622965,2,session_0,14,1,MAMEM3,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
820,0.12,1.657692,100.0,0.030645078,3,session_0,14,1,MAMEM3,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
821,0.38,1.1421983,100.0,0.021080622,4,session_0,14,1,MAMEM3,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
822,0.33,1.8623228,100.0,0.034509834,5,session_0,14,1,MAMEM3,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
823,0.47,1.1318984,100.0,0.020901296,6,session_0,14,1,MAMEM3,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
824,0.33,1.2122257,100.0,0.02238364,7,session_0,14,1,MAMEM3,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
825,0.32,1.1973885,100.0,0.022124717,8,session_0,14,1,MAMEM3,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
826,0.33,1.5436518,100.0,0.02854227,9,session_0,14,1,MAMEM3,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
827,0.52,1.4332854,100.0,0.02653626,10,session_0,14,1,MAMEM3,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
828,0.06666667,2.8843563,180.0,0.055285677,1,session_0,8,1,Nakanishi2015,MsetCCA,SSVEP,WithinSession,Raw
829,0.07777778,2.6652772,180.0,0.051229864,2,session_0,8,1,Nakanishi2015,MsetCCA,SSVEP,WithinSession,Raw
830,0.072222225,2.7638845,180.0,0.05314199,3,session_0,8,1,Nakanishi2015,MsetCCA,SSVEP,WithinSession,Raw
831,0.07777778,2.6590757,180.0,0.05131643,4,session_0,8,1,Nakanishi2015,MsetCCA,SSVEP,WithinSession,Raw
832,0.06666667,2.5077121,180.0,0.04818308,5,session_0,8,1,Nakanishi2015,MsetCCA,SSVEP,WithinSession,Raw
833,0.072222225,2.3941777,180.0,0.046194144,6,session_0,8,1,Nakanishi2015,MsetCCA,SSVEP,WithinSession,Raw
834,0.06666667,2.690958,180.0,0.051836606,7,session_0,8,1,Nakanishi2015,MsetCCA,SSVEP,WithinSession,Raw
835,0.03888889,2.7092402,180.0,0.052298643,8,session_0,8,1,Nakanishi2015,MsetCCA,SSVEP,WithinSession,Raw
836,0.1,2.5807903,180.0,0.049716778,9,session_0,8,1,Nakanishi2015,MsetCCA,SSVEP,WithinSession,Raw
